h,theta,speed
1578,410.72692218691697,19.28917030520997
1582,410.8890103994376,18.413668504765
1586,409.8110518562097,18.83827726013243
1591,410.39125932909315,19.554392442709897
1596,410.0658925443841,18.824232445950535
1601,410.6034724650642,19.53324209672507
1606,411.6808885922425,18.236816045276516
1611,410.69839298849917,19.72352960980975
1615,411.03212705626595,18.661066689093907
1619,410.4809077209868,19.773879628601613
1623,411.2732717590714,18.642961693940098
1627,411.3254700481622,19.507554161778746
1631,412.8740461007497,18.894678518503827
1636,412.26903567939604,19.58684027787824
1642,411.9847948573988,18.546470042134064
1647,411.52248538101514,19.42302900752822
1652,411.7536679279703,19.68636951238152
1658,410.5561471544389,18.820392069922057
1662,410.330329484653,20.050697559467157
1666,410.4449531016689,20.082342631909786
1670,410.397404852198,18.87625111956884
1673,410.75123184913326,19.018565085967712
1676,410.0010651129183,19.69277581508618
1680,411.9746513968405,19.941816048875207
1683,410.7542719296775,19.09542731947244
1686,410.90592848288964,19.8322505621613
1690,410.21369093868617,20.038231706976617
1693,410.15109518939465,19.109098217886384
1697,410.79501139942477,20.347141949260994
1700,411.28108233939,20.18950020246615
1704,411.7685216258966,20.37621643822498
1707,411.5861888949411,19.26085645578481
1712,411.3656741223801,20.524546368614523
1717,411.36764104787187,20.528009864997397
1723,411.62977512809556,18.937719897999198
1728,410.07525588650253,20.41113631937397
1734,411.4099635326503,20.246015407744718
1739,411.55529290821255,19.05774948207299
1743,411.1149327759872,20.105067707175273
1747,410.18945490503876,19.471895278709702
1751,411.7110316052357,18.577794294859256
1755,410.33745064677464,20.053847075281794
1758,411.75683153201845,19.156782112037327
1762,411.089248800148,18.96906419010422
1766,411.90823894899495,18.709837310793
1771,410.35183199990377,19.34584779192897
1775,411.41838375797494,19.37915234610588
1780,410.52659430324564,18.08595918667965
1785,410.2348363132085,19.056708671885033
1790,410.1574952063582,18.946071512538758
1794,411.9490273015474,17.63509030249279
1799,409.0113006764035,17.594377671828557
1804,410.6540918043033,18.48551796468218
1808,409.4430633109374,17.99740803777071
1812,409.23146693302664,18.52856286433019
1816,410.1272147180434,18.46142454548627
1821,409.3703535459112,18.431079212672408
1825,410.8552129483617,17.191488513332764
1830,409.6099780434461,17.168336355480612
1835,408.3859560716415,17.414424615316292
1840,409.1457041576749,17.066672433705996
1845,409.4181741526886,16.67013287733616
1850,409.23206639047606,16.507753136035554
1855,408.2282698557241,16.417290530879693
1860,407.36926000759115,17.076876455498187
1866,407.6641126813785,17.06920281408999
1871,407.9063983107874,17.130302547006057
1876,407.5455167135718,17.368287443935518
1882,407.18284814765303,17.740316991025267
1886,406.8720039129041,17.031116633762146
1891,406.08791758777414,17.36835100707128
1895,406.78801717603085,17.161781603931686
1898,406.1200910892831,17.24432756467566
1902,406.3997996293661,17.956612242251907
1905,406.79026310798866,17.828513992414074
1908,407.6774993723032,17.04224929468363
1911,406.7367241293229,16.73495023720374
1915,406.80925604800507,17.760616296056078
1918,407.16579595589945,17.25861047164012
1922,406.347217053522,17.097728898457397
1926,406.14537538998053,16.55671463903582
1930,407.0427067215072,17.099916863233208
1935,406.9193414436622,17.389417202152107
1940,407.3818911923721,16.97201314478888
1946,407.1789597057343,17.75155243821182
1951,407.68388712586204,16.83770779018896
1956,406.37368636242724,17.869210680881434
1961,406.5902995439587,17.667310765866205
1965,405.4614749610504,16.99861438655405
1969,406.13924715414475,17.248926894007724
1973,406.86054008585387,17.48619287506435
1977,405.4635621070283,16.499080591590513
1981,406.177569104875,16.605106385950695
1985,405.7498282472603,16.83844024035434
1989,405.00615278069716,15.996347019177342
1993,404.47275909935536,16.655339127797834
1998,403.56516714357423,16.86571929133395
2003,404.51909025544694,17.35030721783835
2009,403.2947253973811,16.78000619766503
2014,403.5334763771638,16.36134152346378
2019,402.61716760333167,17.081031768179574
2024,402.5903127932123,15.946371789069723
2029,401.10264527463875,16.99114384871901
2034,399.0078722620171,17.24230485457116
2038,399.2591627686397,16.620137074510755
2043,399.9566805965403,15.883366723262684
2048,399.0664252495979,16.01876877270607
2054,398.87688122503704,16.870340600074147
2060,398.69095966209744,17.12798906410765
2066,398.5168160993468,16.31411006159731
2071,397.7593024225283,16.86851831923108
2076,396.3019176340057,16.632818092432153
2080,397.7684680228931,17.44105565427941
2083,397.4784795077486,17.535156512842853
2085,396.7301464241907,16.952475046526644
2088,397.16727438084195,17.36995601507616
2091,397.5480173715691,16.74766707449036
2094,396.7150208032159,17.920736920887357
2098,396.9988291749172,17.662086061728928
2102,396.66419284522334,16.71307032585208
2106,396.3803445692131,18.026412134321756
2111,397.41502932908924,17.71082340397051
2115,398.7962021788864,17.17255209163758
2121,398.9497464790091,17.424735660565297
2127,397.24735242418626,16.44049790355549
2134,398.5952719903042,17.317620667766825
2141,398.08000649824504,16.85609857881378
2148,399.55378927514454,17.063350816893617
2154,399.8289639230957,16.954637757307577
2160,399.6979391278242,16.643381239919197
2165,400.92697157336767,17.195112419625815
2170,401.79338700084185,17.576089884669287
2174,401.3019308139694,17.434137997886083
2179,401.8697158516927,17.628139411887307
2183,402.0984042646631,17.117389433455703
2186,401.28238487434754,16.152729310143187
2190,402.8214672164942,16.63154945959257
2194,401.3661774252396,17.093013278911187
2198,403.18894623469515,17.696025857121
2202,402.67847465948773,17.001052201709072
2206,402.1224456546104,16.607257459824456
2211,403.5012577246999,17.883077962172383
2215,402.4003120951217,17.45296184658792
2219,402.44998718783233,17.998413293099638
2223,403.57743004299084,17.988593035763113
2227,402.00652007779195,17.270348733821475
2231,402.0833000376476,16.939643543568437
2235,403.930074763597,18.231302262230315
2239,402.36039424648897,17.372760673979148
2243,402.0405699656897,17.564012829505664
2246,403.6151263901574,18.134517200592533
2250,402.45417710818697,16.962970339499616
2254,402.7949714708613,18.008494498518864
2257,402.5814550665054,17.297305143459518
2262,401.70028254230346,17.458594708972125
2266,402.51927812598245,18.077507209836973
2270,401.02935903185136,17.379961884575746
2274,402.9367357332602,17.691370771159388
2278,401.06112916880136,17.530067825930477
2282,400.94934235994003,17.72124781633747
2286,401.9801434401253,16.27867434618135
2289,400.89122735808843,17.474080083215593
2292,399.1738889760811,17.239785932362913
2296,400.5923944573109,17.00148111620051
2300,400.6392447359662,16.2418375711666
2306,400.21580791062485,16.094118822718748
2311,400.43812760203633,15.72859326754196
2317,398.05661753621615,16.329002799552015
2321,398.84470066557,16.24407587146307
2325,399.9714421568173,16.562678523329964
2329,398.5375886358113,15.970769775148575
2332,397.1851664034505,15.902391400007893
2335,397.32825486754246,15.352700534542521
2338,397.58834067159177,15.747248667803378
2342,397.615629425302,15.365985674028561
2346,398.37242289104154,16.183380137256574
2349,396.48678337347513,15.314632413280064
2352,397.61063864124293,15.465438544869444
2356,396.7704691858424,16.51096872940946
2361,396.5871478048667,16.15756170380114
2366,397.04051830817326,15.707432181554516
2372,396.8443034769582,15.85856290894643
2378,395.7249898551063,16.35560618675708
2383,396.3051758498478,15.992897039311647
2388,395.108490287319,15.513717619852008
2394,396.7020100742203,15.636799156802631
2399,395.78402900848823,16.92430592744186
2405,395.949885644017,16.77957212062325
2410,394.95058626861356,16.898389341469453
