h,u,v
6013,4.5824425942189535,-25.156254279331907
6018,3.341807252894624,-24.77470148141187
6023,6.295314495186167,-25.626906264935588
6029,6.614837826062976,-22.741895800249537
6034,7.637644624065086,-25.593347423735327
6039,6.215359950644587,-22.25047830298906
6043,5.127658487984802,-24.110704053582136
6046,6.120162884791922,-24.566323318888962
6048,4.189231979241789,-25.51495733569256
6051,4.484617274124991,-22.757612808038406
6054,5.592999971840924,-26.240062210284563
6057,5.05573030992605,-23.961924026367765
6060,4.551864067875746,-25.602986191760067
6064,7.490047737067861,-24.12180541014815
6067,6.674792681691387,-25.66081454592796
6070,3.9044047693588584,-22.96184326139227
6074,4.8705196749093345,-24.326329637871552
6077,4.336570580381328,-26.249854293821127
6080,6.712345559623103,-21.809875248087796
6083,7.035036812805823,-24.144797655845984
6086,6.320890535323478,-23.478847341324983
6090,3.5505408962619223,-22.82258599336871
6093,4.079814725842672,-22.585141910936848
6096,4.603978455790186,-22.04473744581109
6100,6.941371902783151,-22.86350420465988
6103,6.8822424925665535,-24.868972274078153
6106,5.785464705313123,-25.816396738097286
6109,7.00830754694495,-22.941263484709136
6113,6.471997697634016,-22.349738593319017
6116,7.4895958971246,-24.251542246380836
6120,5.429997700106718,-24.528557237698017
6123,4.652430608780368,-22.720670242711847
6127,4.695310328890047,-25.97570397136444
6130,4.944823830914795,-23.853819384221467
6134,6.052589473132859,-23.697780918202376
6137,7.793897355722935,-26.081091176755226
6141,8.05800601680395,-25.41642441733466
6144,3.9671857656305014,-25.144059326293842
6148,5.797396355902695,-25.978851063602555
6152,4.010867205169909,-23.968336315497194
6155,8.346919323881384,-26.21013078442035
6159,4.914784040773958,-25.04387986747695
6163,3.3839515077942193,-25.236659894543912
6167,6.28845704500072,-26.338633489783604
6172,5.940221959419425,-24.893136719005096
6176,7.346779985184338,-24.70821450747485
6181,6.902267588759039,-25.56227219991837
6185,4.130644926472968,-28.61218775896201
6190,7.132975411457141,-26.688545783877615
6194,5.89986349707543,-27.86492095352843
6198,7.091608250750618,-27.167020191225
6202,7.043551000069346,-26.64339979523138
6206,5.913553984539127,-26.636018334348748
6211,4.729797445522071,-28.742090432792107
6216,3.2527648590600506,-28.11105610702191
6220,8.25960741817372,-28.894837015687447
6225,5.3437464258639125,-25.920553637286684
6230,7.313229432983127,-28.340760152943407
6235,3.723582575967175,-26.299830770952134
6240,7.2055411805266,-29.190327120203303
6245,3.830161810388508,-27.691871596269433
6250,3.4130274210860123,-27.81609615904894
6256,4.647857385042032,-27.100459303670007
6260,5.079782402432674,-26.94274187393294
6265,3.186921299564593,-28.353487922459284
6269,7.459418610888825,-30.23028166000201
6274,5.395256229842707,-29.563483842793513
6279,5.039688628116016,-27.26431955287224
6284,7.1233160989264075,-28.567535931278783
6289,6.698216999563611,-26.768552932717324
6294,3.5005929163822764,-28.163531439593903
6300,6.388126001266756,-29.69767257615068
6305,7.31377033269927,-27.985135519438227
6310,3.5337410144642325,-30.021596909116234
6315,6.826205681089914,-29.708333230237645
6320,7.214491939715735,-28.738592712437704
6324,7.907648160157572,-30.065133362337484
6329,3.2268077034862728,-29.140891402979914
6334,5.987308671218765,-29.02289877375835
6339,5.299873798273211,-28.528794255970652
6344,5.738774566166054,-29.099502676418467
6349,7.95398335868577,-29.616331272717478
6354,5.834923017404183,-30.546782590311253
6360,5.619568542670446,-28.341434333584235
6365,7.504752915833073,-30.055412310496568
6370,6.635541322615363,-30.210030420338338
6375,9.082383342072529,-30.899868572967193
6380,7.6811903673457795,-27.650504701538058
6384,8.606196441579847,-30.3310547384929
6388,7.365014276504685,-31.206599431038452
6392,8.727039132554921,-29.72735234505067
6396,4.943572224439141,-31.89000601351912
6401,8.504530703985372,-31.17948316756486
6406,6.86940319838739,-30.761151558271735
6410,8.433521873702013,-29.88717482328411
6415,7.438210173520625,-30.2084886371008
6420,6.177612822932029,-32.71261281431925
6426,8.893423824336777,-29.90126957879473
6431,7.341764215803982,-31.62932881054029
6436,7.860129480154538,-31.004348326549557
6441,6.3824781966625554,-29.38315176462264
6446,8.572848088660898,-31.584300922847316
6451,3.7262671479875324,-33.009391500536275
6456,5.465332043978033,-31.588869662144408
6462,4.590033125750692,-31.081210919203958
6468,7.001952682489054,-31.007252826318354
6474,6.661707260326479,-30.59851570678667
6479,4.858023746830789,-33.76387951226585
6484,5.463651798982243,-33.751172673108016
6488,3.792584573198218,-35.1620373753607
6493,8.292511199979115,-32.37983049969869
6498,3.819021264171018,-35.19308648786844
6503,8.017443933031922,-34.31066606167404
6509,3.283996094197995,-33.20691543171409
6515,7.5938311511194545,-32.26018928977451
6522,6.193487060688558,-35.58293362518179
6528,4.618187488449998,-35.41644260984597
6533,4.226891300067431,-35.29242849012253
6538,7.5262583999233765,-35.240992734890604
6542,5.392254937866545,-33.69674691072959
6546,7.161781046820153,-34.42188379951468
6550,7.146226564142324,-34.767449872381206
6554,1.9350152702192884,-35.87134449936544
6559,7.11710243426089,-33.24284537488329
6564,4.678790530109053,-36.155007575207996
6568,6.042975921630193,-36.30532723252904
6573,2.411789499128406,-34.506994297858164
6577,3.2719043537813737,-36.97459349404403
6581,2.7173189527864956,-34.48648276472902
6586,2.6639943941668336,-35.67153581579932
6590,5.64964323274492,-35.03641117446934
6595,5.985849073553466,-37.21403488635996
6599,4.41449107124759,-34.69337388065707
6604,5.747465652580105,-37.11003588828152
6608,4.9258059210945495,-34.65615751897064
6612,0.6110652405164931,-36.89004984555864
6617,0.45386542900391474,-36.544036250465695
6621,0.9552269005008307,-37.571184723968
6626,4.965870504151496,-34.6538667162111
6632,0.07808056489319652,-37.87161426980033
6637,3.049047162033761,-36.30015685271028
6644,2.273056479076279,-37.6337515788412
6650,2.104504029139041,-38.87675705779892
6656,4.678746961642332,-38.25449277553009
6661,-0.22030475257438417,-39.03612650542765
6666,-0.2124894568878566,-38.505599357416386
6670,0.4080097308373292,-36.96613294684084
6674,4.57738289384117,-36.998728380146424
6677,2.458694883851507,-36.45132521995662
6681,4.648721575139409,-38.800067494635115
6684,0.5235118097142213,-38.99921337093333
6688,5.1392269916957884,-37.56377349013702
6692,1.4441960272565173,-36.564347902600055
6695,4.944972549299845,-37.19528418556468
6699,3.741222729674769,-37.8498810164594
6703,1.8292828762687905,-36.63152650099165
6707,-1.1195873887658723,-36.2372353420995
6711,-0.9856309220845607,-37.452629813036715
6715,2.14181127939887,-39.50937457473326
6719,2.038377416778775,-36.15294439208839
6723,-0.8480148925826525,-36.364025588276974
6727,3.658291521004017,-36.84771630265354
6731,3.606568039399479,-39.03210700847858
6735,3.3162407147350654,-39.438008997726186
6738,1.245118095585368,-36.31863749765269
6742,2.7090125310200555,-38.73584096234921
6746,-0.1740609277182297,-37.48116542808305
6750,2.719609609412558,-37.40253210655838
6753,-0.5866275535989024,-39.102842560468254
6756,0.7354430934017856,-37.2209368635615
6760,2.500635162937937,-36.50281640666203
6763,-0.7154081336542821,-36.575483637112804
6767,4.586438459784104,-38.93375970373347
6771,-1.5260349658857177,-39.052921038335384
6775,2.5830188559612157,-36.156527401705354
6779,1.8058710840543597,-38.894608126515585
6783,2.933501922057628,-37.60628700236249
6787,1.2115502584649087,-35.483767202969375
6791,3.6521999418651374,-37.80298237745037
6794,-1.2404785795292763,-36.79353022796696
6798,-2.4236437317816693,-35.831814569821304
6801,-1.609504541096737,-38.33290264749523
6804,3.399502064262498,-38.0131923768375
6808,-2.468044895813964,-36.178431201564514
6812,1.5809264898575819,-38.57029431391848
6815,3.1609800089747075,-38.460878012008386
6818,3.571917712694213,-38.893226625959144
6822,-1.7438340913750567,-36.41611738218531
6825,0.9528101144414731,-36.93946601766508
6829,3.3367860958215023,-37.605412618627305
6832,-0.06072646645841754,-38.58799177811761
6836,1.1986467971759553,-37.07681958332261
6839,-1.526657923244991,-35.95614329214093
6843,0.4316584851115579,-36.31887818227367
6846,-0.3094840390453745,-36.55977216722648
6850,-1.0435326341000615,-38.077165161430116
6853,-2.195745789819236,-38.84709632228922
6857,-0.25048409048865256,-36.62848918820302
6860,0.9885304276732537,-38.86372671777319
6864,3.3862956858994244,-35.94552080404279
6867,-0.08308788101629544,-37.92070430261937
6871,3.005130860079098,-38.697896797384146
6874,0.32983254410508206,-39.043989603924366
6878,-0.46568875650096686,-39.27167959135933
6882,0.18112297275957837,-39.10312838785635
6886,0.6755277837550866,-37.92848605944278
6890,2.738246509399078,-36.05769418486198
6893,1.4383990949241552,-37.78798582584958
6897,-1.707188527576852,-37.534624329407194
6900,-2.4842374552250126,-37.351418307647464
6904,0.743812305108141,-39.55685661003675
6908,-1.8248643589275575,-37.68812529493241
6911,-0.36990277758811835,-39.49214222709224
6914,3.2275291179260064,-37.92433809366056
6917,2.5295998061287817,-38.63785142040374
6920,1.3260592645735714,-38.072965835754225
6924,0.8063659158951927,-37.73194949014856
6927,-1.5982341900444577,-37.03554406640351
6931,0.8711589556168449,-37.042728173473634
6934,-0.8358757380370739,-39.351596443439064
6938,-3.1437346732545084,-37.96350931044228
6942,-1.827311563874779,-37.32197295837958
6947,2.5528236358537435,-39.81303406583646
6952,-1.5101456047792163,-36.79846691454229
6957,1.5650920508094583,-36.449196932119726
6962,1.08409243773215,-38.56830365071863
6966,-0.05976599106038495,-38.463992314328976
6970,-3.1488835448954013,-37.60098863417234
6974,-3.555929350547599,-37.38562475132838
6978,1.5406019573019964,-39.39498672501186
6981,-3.6334597006336384,-38.006259118106605
6985,-3.5695993658755913,-39.01823254843469
6989,1.332047734547266,-37.08112724106662
6993,0.1357536082608182,-39.47239552084485
6997,1.8531658512865805,-37.458487414509776
7001,-2.390955399898253,-37.466927153321095
7005,-2.0803342936865725,-38.92972692923506
7009,0.3044234611892985,-39.47080937671756
7013,0.5895862448068792,-38.70611368466016
7016,0.41280223979497327,-36.56639384048219
7020,1.716441412036856,-40.34010925344313
7024,-1.90085373397227,-37.94250616247123
7027,-3.6428951741007243,-36.73690237785039
7030,-2.0510653835583534,-37.33114406876924
7034,-3.2004300233602194,-38.81067822973401
7039,0.9668667488914133,-38.27690428052008
7045,-1.6248728026718329,-40.739370688264884
7051,-1.1146190487747885,-40.18478472277156
7057,1.70059565823113,-38.0674130481502
7063,-3.3758073884598634,-39.37615009599766
7068,-1.4927541527641222,-37.28792381340169
7072,-2.06231194152945,-39.39498813425131
7076,-1.8323001213122834,-39.2356046645647
7079,1.3427404020475597,-41.40133787783779
7082,-3.672986606661778,-39.26268608523376
7085,-0.2981990268350793,-40.91934537866725
7087,-0.402299561091216,-40.142066923725544
7090,0.782649855299374,-41.460700843750125
7094,-1.4687334542879407,-39.80174077102508
7097,-3.2915136397396894,-41.38169536518243
7101,-2.5695725525388133,-38.79903451208495
7105,-1.9463201540219897,-39.321450729768145
7109,0.4843974312507866,-38.232002525039285
7112,-1.0575380299138994,-40.38364068703764
7116,-0.8981146541446875,-39.89032014186966
7120,-3.909645262416213,-41.893694176963386
7124,1.5522937845775155,-41.476123232659944
7127,1.452927167876339,-38.32618311578107
7131,0.6337113040613258,-40.870146500180304
7134,2.49750241321517,-39.40621008306449
7138,0.9743920027849282,-41.38012327085915
7142,1.4219138626467505,-40.254850152891855
7145,1.9832791032699078,-39.8729946204596
7149,3.296535695681753,-41.14554558099125
7152,2.9751009817467993,-41.8128144511704
7156,0.738271392021104,-39.57687005806925
7159,-1.1584403718601604,-41.23664978216723
7163,-1.5477319585963283,-38.61806425407001
7167,1.1063714773200015,-38.411447861677686
7171,-2.653937375147967,-41.256674146887626
7175,0.08200330015817436,-40.88873900107061
7179,-1.7543158333796443,-38.89867791053239
7183,-2.6255171911630177,-38.51280802049201
7188,-3.078903249827158,-38.188598139388645
7192,3.100097490325312,-41.359632377176275
7196,-2.2730250725547796,-40.05178651520873
7201,-2.5239068526344974,-38.29274689172665
7205,-0.815068699376216,-39.030130469828464
7209,2.247704904280919,-40.36841732960018
7211,-1.286867418927638,-41.734731005315304
7214,-2.4670731253721527,-40.31475079537538
7218,0.8426141008668353,-39.77880033519038
7223,-0.38373593564588815,-41.79161918549233
7228,3.3511876008288235,-40.90238443837065
7234,-0.6224721544629901,-41.262471485345024
7239,2.593745982666525,-39.621339422678005
7245,-1.8199109714434465,-38.322625287047074
7250,0.9057440957886027,-38.2876870412877
7256,1.6273658229311219,-40.821660266679515
7260,2.057977562147522,-39.49631967199739
7265,-1.1604754153987447,-40.49182136351637
7269,2.8662477536436493,-40.6914877315617
7274,-2.8187570742390484,-41.66966146488829
7279,-0.016883294714728093,-39.90933720629803
7284,1.068011667657384,-38.40683456569212
7289,2.7037897175932795,-40.66023554068452
7295,0.5336775275077196,-41.46634520201405
7300,-2.449196623755232,-41.2835468633092
7305,3.6484762852811317,-41.70525139039475
7310,-0.274018123200879,-40.91952870242395
7316,1.8546195091721298,-39.40618827660313
7321,3.270921530007166,-38.82247727194618
7326,-1.1799904487865702,-40.83128564451368
7331,-2.268180329253527,-39.378947468867196
7336,-2.579941840605622,-40.374228877267534
7342,-1.4759535403334085,-39.66376123419589
7347,-2.124070951015035,-39.96860590224588
7352,-0.9060798046756083,-39.74712962637118
7358,2.359024155962194,-38.661799082090575
7363,-1.5874518745440553,-38.89259992171691
7369,-1.5722321329674598,-41.35050485528697
7374,0.8973594972825936,-39.26281224356028
7380,-1.3862186948499615,-39.15357562290532
7386,2.4077575902742945,-40.13904127859731
7391,-0.899842964413893,-41.91569360527601
7396,1.451861743900349,-40.41737566756987
7401,-1.1658261496108613,-38.47166543054758
7406,3.571051356068012,-40.82048696196873
7411,-0.9725680326612046,-39.18190421363661
7416,1.9355107941395124,-41.92614369812727
7421,1.848612921300672,-38.8493246111229
7426,0.4210585755387426,-38.469752084605325
7432,1.6508193900893253,-38.83271448233597
7436,0.4928851834648743,-41.19568779255113
7441,1.5298678041232519,-41.093019400521875
7445,-0.9676727539597456,-42.25915407699365
7450,5.614240212293098,-41.596892427375394
7455,-1.056373598649136,-40.24430923089017
7460,2.5025902979481525,-40.209221513083534
7464,-0.12698478246000564,-38.524262935674194
7469,1.9427572785251956,-40.48149145673457
7474,3.5793021329784085,-41.86473958253929
7480,3.05682971132629,-39.81460787317628
7487,0.12380532082123033,-40.20737901129642
7493,1.4815915427308568,-42.26675644913076
7499,-0.5600836451609296,-40.4640904659839
7504,2.2490978083437807,-41.39306727575819
7508,-0.009622587865162627,-41.592836986727114
7513,3.104077960412028,-38.988614473002215
7517,4.032228968378851,-42.473027419633965
7521,1.0639120913328268,-41.05681418900818
7526,-1.2373240821926927,-41.251063960664624
7530,3.8712113720938977,-40.9391027254759
7534,4.310298858409444,-40.199815813238956
7538,1.863442420953467,-39.95183796159905
7542,2.6949183623918507,-42.34571797446691
7546,0.027705130335154694,-42.33582343055121
7550,4.97403549731873,-38.30025191397372
7554,3.2800139021222248,-40.35169212454896
7559,5.189358053786618,-40.54095617967763
7564,3.459021333597077,-40.283151367624775
7569,2.509085805037991,-42.03523562405698
7574,1.089544313496938,-39.748586491219285
7578,2.6240499169833407,-38.745665401712955
7582,0.3457915174390526,-39.377700450364394
7586,5.356918779845198,-39.14278830626589
7591,3.569865303291813,-39.27385872564707
7595,-0.006710665256914801,-41.65199763162614
7600,4.601551465610921,-40.90527419158776
7605,2.77532298685956,-41.060090836022454
7610,2.596713325136338,-38.79816460516222
7615,5.0517982709895115,-37.23834029565508
7620,4.143368338761951,-37.87217283984019
7624,5.959371825404392,-40.23390471556074
7628,2.3477912797061533,-39.189626952480154
7633,3.194624981232733,-38.60422997233676
7638,4.123561425380904,-39.443717633745976
7643,1.349701064452835,-40.42980564165018
7649,0.21032477637833993,-40.53602162177124
7654,2.814806644538931,-39.39294342799563
7659,1.1781214838754333,-38.63310353149172
7663,1.9353687632319625,-37.99507373460306
7667,0.021370624719946493,-37.92973571037549
7671,5.673396373428886,-39.543744080465956
7676,1.283697460948104,-39.86697326881466
7681,2.7968240539318505,-38.705207020039275
7686,2.626166715951708,-39.16009024118268
7691,3.5894201020470455,-39.37549957643112
7696,3.15019713250271,-40.076654720368076
7700,6.453090790606651,-39.823559456317035
7705,4.593782502248569,-39.66764224590653
7709,4.633308374102547,-39.105952487868194
7714,1.4431283302154645,-41.12374057600556
7718,1.9425241508417752,-38.59346905651392
7722,4.696039315115129,-40.47436208394051
7726,0.415616965960462,-41.923806652706794
7730,5.705020996198622,-40.66892798279549
7735,2.443339785728945,-39.09808441060835
7740,5.068564778811283,-40.139431807369924
7744,2.810908350743572,-38.435810089115584
7748,4.7090737116102215,-38.21918607225642
7753,1.3975529719012474,-41.755408103081635
7757,3.9796323111701004,-38.74988664598816
7762,0.4056756848137593,-38.93135834042566
7766,6.728297910700538,-39.58127230667977
7771,5.777630971833318,-41.09053759942517
7776,2.913125620514404,-38.49625471607935
7781,2.5458702881011006,-41.338477174312956
7785,2.8028657821536123,-38.42769103383621
7790,2.3548190460469334,-38.709381665030406
7795,0.0036234055438306195,-38.974991366396814
7800,0.13233341285231376,-38.733822734952405
7805,5.754924957584042,-41.59278135195544
7810,1.4049296514354088,-41.18147290198857
7815,1.9268552592779464,-41.35564502797819
7820,1.2484537256240178,-42.14632103977001
7826,4.997974220285964,-38.13121128930951
7831,5.719053606285243,-38.221179918727366
7836,0.5299378887193854,-41.28212549990748
7843,3.9048724967761954,-38.95109592486211
7849,0.8814112650108974,-38.811822121460644
7855,3.702807750711569,-39.48244185548368
7861,1.8056100928496461,-38.58061409313221
7866,3.162515738450181,-38.64209175049541
7871,2.9190936436566957,-38.93836387993604
7876,1.670727728702155,-41.36717827702215
7880,4.852439140759928,-40.41807641113523
7886,0.3715480305224813,-40.346922140003535
7891,4.7526536371032275,-41.55247067039699
7897,0.09238413100561572,-40.601520111660044
7903,3.002963426945605,-40.115199572672275
7908,3.2212896592885,-41.018441529107115
7912,1.5180447705578326,-40.032827877084245
7916,-1.3170580957238511,-40.77513396835479
7919,3.1531060964704776,-38.59328794507149
7923,2.468748330276721,-40.05373106780611
7927,1.4193182796444563,-41.199392992972335
7932,1.4834613389008817,-39.97659842830625
7937,1.7830019964312722,-39.04059777337238
7942,4.271016579046709,-40.6822246160641
7947,-0.34998317184344,-39.2667737577601
7951,3.9403950279499362,-40.4918669164343
7956,1.8604237258072962,-41.756131821910415
7960,-0.6462309232975642,-41.688590305341506
7964,1.8102393116972246,-41.75479096979636
7968,-0.03781956505017523,-41.539721077491116
7972,-0.05630836990221948,-41.576898532868505
7976,1.03681661061357,-41.911316043072325
7980,1.203763430917339,-39.29894808768471
7985,-2.697616053672774,-42.07950675039333
7989,-0.05633490269094988,-39.791384210532456
7993,2.739681685371912,-42.09395479039598
7996,2.5347761240384523,-39.675251316683266
8000,3.631203440416497,-39.21535210933989
8003,0.17095758253279428,-41.63165493020142
8007,-0.39444136652279566,-39.389088671459206
8011,-0.8443016477298987,-38.314036489147234
8015,0.5117853416478844,-39.751724579147336
8019,-1.9295092462179808,-39.635292780144106
8022,-0.9614774513262779,-39.84703383042503
8026,-0.37016475438519236,-39.22363800867364
8030,4.1896320297492435,-41.780050637397885
8034,3.931345613002821,-39.36425928510193
8037,-1.9286404876180216,-40.39249218486987
8041,-0.615208952302907,-38.63104139244045
8045,-0.5674331067292073,-41.801629550683096
8048,2.555931145824513,-41.48676959268925
8052,4.2863057452506865,-38.49903682006334
8055,1.6773626546484062,-40.10165759455355
8059,-1.4565883679373322,-40.98259654042583
8062,1.0141634776676283,-41.75591782524999
8066,4.242487574125913,-38.31457850346543
8069,2.77622203451365,-38.430224275349545
8073,2.8763411365752005,-39.02001353915928
8077,-1.8921163092678301,-38.90360313558118
8080,-0.7083643942674251,-40.74948817602757
8084,1.0343833469446724,-39.230855337849206
8088,2.6501145588435016,-41.37519958299597
8092,4.2494737595852206,-40.90751109941321
8096,4.995058689041048,-41.24826543804071
8100,1.7525266816541099,-41.79479706149817
8104,5.408807293459291,-38.55343907340583
8108,-0.08551501288248407,-39.12199417357951
8112,3.2062468339171692,-38.379203154840525
8116,3.6010511214004475,-39.31857179168666
8120,1.4058692723901196,-39.80727672565902
8123,4.811877329146474,-39.880661634139976
8127,5.4196185148290335,-39.5136840134265
8131,3.3832126604924535,-39.64778007669925
8135,-0.47313006763448273,-39.46019172150895
8138,5.4040049116634,-39.49979298135078
8142,1.4376700722641793,-39.46414510307725
8146,2.3784523491360194,-38.61009422289327
8149,2.4737102547208756,-38.01411662966546
8153,0.3510248603679089,-40.6829273988464
8156,2.535501033026264,-40.16548354987829
8160,5.286197026280244,-40.05492571813924
8163,4.330551869772373,-39.53047093377487
8167,5.893560630489717,-39.41533807674114
8171,5.518739865446619,-40.783047917243394
8175,1.6172320521513102,-39.26388712103579
8179,0.16654688068725543,-38.983888197002074
8182,5.069912634120603,-40.916490792035844
8186,2.5842588827889132,-40.87554561313887
8190,2.617896861141231,-38.83940213263738
8194,6.090088651704648,-40.76769525190631
8198,3.5874990746004296,-40.30044060423891
8202,-0.6023768154396091,-38.418799610014275
8206,0.7312015184486917,-41.441235190542514
8209,6.147041266117172,-41.06899227840892
8213,0.32487316452728615,-40.77049825000143
8216,1.8688114116432122,-40.14742590264926
8220,2.315864943753195,-39.791710140519065
8224,3.708308320208669,-38.525495678768806
8228,4.608089822647124,-38.14758827833513
8232,1.6638156256886514,-39.06275749235692
8235,0.038452120566884365,-39.33885949949747
8239,5.78230552972917,-39.12740475033803
8243,3.5423402482154502,-41.21935877408262
8246,1.7889495332381669,-40.28218786892803
8250,6.238594307590356,-38.30380456484052
8254,0.05042266764767559,-39.46601044654747
8258,4.578088870298409,-39.3985631137066
8261,0.7202816880515415,-39.076826668082006
8265,6.233886262746283,-38.66428131828425
8268,3.8153836440000957,-39.432624015809665
8272,1.9020200260526925,-40.86491805311931
8275,0.19483831769005547,-42.06027531415884
8278,5.762523467536213,-40.07494621076667
8282,5.102881478847899,-37.948739756935794
8286,6.248888353397356,-38.913406892094294
8290,3.658179966165251,-41.81189844323141
8294,4.024463515906945,-41.28903683985826
8297,2.025702974040286,-38.82790644563204
8301,1.7073224318670213,-38.72459876066854
8305,6.4888428959565205,-38.63820871689098
8308,6.85852524082858,-39.402283207826805
8312,0.09933959622418588,-38.627026884051006
8316,0.4695675583028376,-41.38431593280544
8319,3.7919969860937166,-41.64218892751835
8323,1.7873774837867724,-38.5514754124984
8326,5.409017706231039,-38.58540403289379
8330,0.6697687066244203,-41.93631589590766
8333,0.584722418065379,-38.913566228586625
8337,4.427814903925074,-39.87499833220906
8341,6.113412120679524,-39.445333072848506
8345,6.360772224587823,-39.84764249145322
8349,3.1392203589130636,-40.72136166019728
8353,0.5612227527326964,-39.37375865399571
8357,0.6953176263681529,-38.8536732990617
8361,3.30509010428744,-41.290288287603246
8365,4.148432726945655,-40.32731883586772
8368,3.7501512649822164,-41.83886733384445
8372,5.7401533806038785,-39.1592362894039
8375,0.5102796858963022,-39.61022008591609
8379,4.87248540212611,-39.13767889933725
8383,2.1245450430878488,-39.631613844006985
8387,2.9709060226568744,-37.96778644668348
8391,0.5113591225642526,-38.91031528183483
8394,5.919000246961502,-38.67916334297485
8398,6.211761711872441,-38.7352682974206
8401,0.6171308846580507,-39.58594640176177
8405,7.181525936010967,-41.36378072971966
8408,5.33027826631633,-38.969038136259485
8412,3.16114936888869,-40.96152080822558
8416,0.28351411748857536,-38.66929422194632
8420,1.7498986472900624,-41.16630403961025
8424,0.4724526219254749,-40.6698066071733
8428,5.935159737329541,-38.414147621105826
8432,4.106259299778002,-40.24631069518149
8436,5.188109003847402,-41.76679383650891
8439,6.22717138590122,-41.358626829553174
8443,3.2014887122407036,-41.756276959115624
8447,3.6721964403394547,-41.119946731528096
8450,4.0283111677363586,-38.371807934452306
8454,5.974250520178702,-38.22646046255771
8458,5.970406692365298,-40.26517430316825
8462,3.964194651423625,-40.840564381922505
8466,4.968983452778373,-39.15490775948201
8470,3.218898740391874,-40.134448648691524
8474,4.974419043423497,-39.350323551290494
8478,3.862647246778041,-41.09742361092854
8482,2.5627960464673065,-42.0708739936211
8486,2.52008951152304,-41.96332553027324
8489,5.86096403890272,-37.90057785639262
8493,3.925311592263638,-41.03842932982938
8496,6.008881215450696,-40.2027803620051
8500,5.000179561760468,-40.76762822579431
8504,4.391617215900287,-39.956559581482324
8507,2.5769260583889113,-39.29213766004512
8511,1.1386790968842446,-37.988162932480336
8514,-0.7804773741052343,-38.06253655525426
8518,0.823562734265601,-40.89110542493586
8522,2.2472810269821517,-39.942174945164325
8526,4.536192847789404,-38.535124505541184
8530,4.740408391904087,-39.62789685837383
8534,-0.08890452311370824,-39.50751098421157
8538,1.1366434722531815,-39.05866368700965
8542,-0.9338941665109142,-39.443794490505056
8546,2.05423149519368,-37.544781504547046
8550,2.621432333944593,-39.97056786965287
8554,-0.7501485135123931,-38.219191387001686
8558,2.9113459764248253,-41.12755394909436
8562,-1.7696503929334344,-40.362122467192684
8566,0.030034656925410894,-40.91134566230976
8570,-0.6607215787959319,-38.255918778405466
8575,-1.6577112285096303,-39.304370127042176
8579,-0.16796905612993904,-40.89777097331802
8583,-1.720651245219041,-38.32483301031738
8586,-0.09952006508314723,-37.951314211952926
8590,0.7042502609416357,-41.03262451504273
8594,3.2587823865668724,-40.76730245455034
8598,0.3353962495208032,-39.44025611326371
8602,1.9208827693946267,-38.34471753001397
8605,3.1404428522895342,-37.43124819248817
8609,-0.5547562597951472,-39.441631184341915
8613,2.575016245655716,-40.420010801880046
8616,-1.7264513159790327,-38.303981806728146
8620,2.3125852778012117,-39.87620044857867
8623,3.271586972084599,-38.49671391226463
8626,3.8196346108590538,-38.60099731719437
8630,2.849640303290502,-40.4348958518424
8633,4.850334478251714,-37.923154593795644
8636,1.37861017102227,-38.51662951149284
8640,2.56521938630073,-37.902472434572566
8644,1.362310513329623,-40.76343471891595
8648,1.416816980444124,-39.571664303489825
8652,4.381105459565219,-37.94251281529847
8656,4.392535068330211,-38.840384597872934
8660,-0.6380384582550516,-38.8982400206169
8664,4.522598382114963,-38.95264560303251
8668,3.975377833314908,-40.08995802132128
8671,0.9622813524115935,-38.92383175070728
8675,5.2926973710484635,-38.03712467158379
8678,3.501605242622231,-38.135987913167966
8682,0.5741611189990484,-39.6002937853091
8686,4.850254409852964,-40.63907203561172
8690,5.496588744987373,-37.75713432200252
8694,3.1145990830669033,-38.2307809433811
8697,-0.04189295306974477,-39.292877870545034
8701,0.35717666423933186,-38.87979988484642
8704,1.1293602286790387,-38.770245939389824
8708,4.569605301150772,-38.24370200807312
8712,0.6796358530049041,-39.36451598780635
8715,5.211646250786022,-39.28710282482671
8719,3.598933273654244,-40.98290411932136
8722,3.244791265214014,-39.81052091436784
8726,1.7249061570748605,-38.76144524531387
8729,2.3908118879484137,-39.14198207104912
8733,4.879865507010897,-38.50097189448095
8736,3.1447355057210555,-40.523402802268166
8740,1.9029201999305672,-41.50284876294964
8744,0.7187997595487838,-40.808945476718776
8748,4.71169736399264,-38.0555149344501
8751,6.586210720623874,-38.92174715710502
8755,2.597726911984247,-40.78380761483746
8759,3.1632657258397425,-41.037700434244556
8763,5.936711914424347,-39.11416724705412
8766,4.593429532239612,-41.30878048735737
8770,1.993268969818364,-39.03084475941798
8773,1.9519851191526347,-39.755133666108236
8776,0.5353921263424933,-37.86533570864316
8780,1.1941130259081099,-39.98779412308734
8783,3.6112323805008697,-41.35489000225328
8787,3.963509112773174,-41.53834258718389
8791,5.653356141886892,-38.79099616309704
8795,3.660169117288067,-38.228480986638495
8798,3.441846147046256,-38.05949246697337
8802,-0.6181249169422642,-41.26604540645562
8806,2.491361855148073,-41.36751104630903
8809,6.063146121830481,-39.24496734189386
8813,6.274584786429658,-40.89777228655202
8817,6.137335107846178,-39.695182083516045
8820,0.08604236517565887,-39.16460632847362
8824,-0.19649390856404955,-39.192967382440926
8828,2.8383106781725584,-39.898640422500975
