h,theta,speed
7260,221,33.2
7265,221,33.2
7269,221,33.2
7274,221,33.2
7279,221,33.2
7284,221,33.3
7289,221,33.3
7295,221,33.3
7300,221,33.3
7305,221,33.4
7310,221,33.4
7316,221,33.4
7321,221,33.5
7326,221,33.5
7331,221,33.5
7336,221,33.5
7342,221,33.6
7347,221,33.6
7352,221,33.6
7358,221,33.6
7363,222,33.6
7369,222,33.7
7374,222,33.7
7380,222,33.7
7386,222,33.7
7391,222,33.7
7396,222,33.7
7401,222,33.7
7406,223,33.7
7411,223,33.6
7416,223,33.6
7421,223,33.6
7426,223,33.6
7432,223,33.6
7436,223,33.6
7441,223,33.6
7445,223,33.6
7450,223,33.6
7455,223,33.7
7460,223,33.7
7464,223,33.7
7469,223,33.7
7474,223,33.7
7480,223,33.8
7487,223,33.8
7493,223,33.8
7499,223,33.8
7504,223,33.9
7508,223,33.9
7513,223,33.9
7517,223,33.9
7521,223,33.9
7526,223,34
7530,223,33.9
7534,223,33.9
7538,223,33.9
7542,223,33.9
7546,223,33.9
7550,223,33.8
7554,223,33.8
7559,223,33.7
7564,223,33.6
7569,223,33.6
7574,223,33.5
7578,223,33.4
7582,223,33.3
7586,223,33.3
7591,223,33.2
7595,223,33.1
7600,224,33
7605,224,33
7610,224,32.9
7615,224,32.8
7620,224,32.8
7624,224,32.8
7628,224,32.7
7633,224,32.7
7638,224,32.7
7643,224,32.7
7649,224,32.7
7654,225,32.7
7659,225,32.7
7663,225,32.7
7667,225,32.8
7671,225,32.8
7676,225,32.8
7681,225,32.9
7686,225,32.9
7691,225,33
7696,225,33
7700,225,33.1
7705,225,33.1
7709,225,33.1
7714,225,33.2
7718,225,33.2
7722,225,33.3
7726,225,33.3
7730,225,33.3
7735,225,33.4
7740,225,33.4
7744,225,33.5
7748,225,33.5
7753,225,33.5
7757,225,33.5
7762,225,33.6
7766,225,33.6
7771,225,33.6
7776,225,33.6
7781,225,33.7
7785,225,33.7
7790,225,33.7
7795,225,33.7
7800,225,33.7
7805,225,33.7
7810,225,33.7
7815,225,33.7
7820,225,33.7
7826,225,33.6
7831,224,33.6
7836,224,33.6
7843,224,33.6
7849,224,33.6
7855,224,33.6
7861,224,33.6
7866,224,33.5
7871,224,33.5
7876,223,33.5
7880,223,33.5
7886,223,33.5
7891,223,33.5
7897,223,33.6
7903,222,33.6
7908,222,33.6
7912,222,33.6
7916,222,33.6
7919,222,33.6
7923,222,33.7
7927,221,33.7
7932,221,33.7
7937,221,33.7
7942,221,33.7
7947,221,33.8
7951,221,33.8
7956,221,33.8
7960,221,33.8
7964,221,33.8
7968,221,33.8
7972,221,33.7
7976,221,33.7
7980,221,33.7
7985,221,33.7
7989,221,33.7
7993,221,33.6
7996,221,33.6
8000,221,33.6
8003,221,33.5
8007,221,33.5
8011,221,33.5
8015,221,33.5
8019,221,33.4
8022,222,33.4
8026,222,33.4
8030,222,33.4
8034,222,33.4
8037,222,33.4
8041,222,33.4
8045,222,33.4
8048,222,33.4
8052,222,33.4
8055,222,33.4
8059,222,33.4
8062,222,33.4
8066,222,33.4
8069,222,33.4
8073,222,33.5
8077,222,33.5
8080,222,33.5
8084,223,33.5
8088,223,33.5
8092,223,33.5
8096,223,33.5
8100,223,33.5
8104,223,33.5
8108,223,33.4
8112,223,33.4
8116,223,33.4
8120,223,33.4
8123,223,33.4
8127,223,33.4
8131,223,33.4
8135,223,33.4
8138,224,33.3
8142,224,33.3
8146,224,33.3
8149,224,33.3
8153,224,33.3
8156,224,33.3
8160,224,33.3
8163,224,33.3
8167,224,33.3
8171,224,33.3
8175,224,33.3
8179,224,33.3
8182,224,33.3
8186,224,33.3
8190,224,33.4
8194,224,33.4
8198,224,33.4
8202,224,33.4
8206,224,33.4
8209,224,33.4
8213,224,33.4
8216,224,33.4
8220,224,33.4
8224,224,33.4
8228,224,33.4
8232,224,33.4
8235,224,33.4
8239,224,33.4
8243,224,33.4
8246,225,33.4
8250,225,33.4
8254,225,33.4
8258,225,33.4
8261,225,33.4
8265,225,33.4
8268,225,33.4
8272,225,33.4
8275,225,33.4
8278,225,33.4
8282,225,33.4
8286,225,33.4
8290,225,33.4
8294,225,33.4
8297,225,33.4
8301,225,33.4
8305,225,33.4
8308,225,33.4
8312,225,33.4
8316,225,33.4
8319,225,33.4
8323,225,33.4
8326,225,33.4
8330,225,33.4
8333,225,33.4
8337,225,33.4
8341,225,33.4
8345,225,33.4
8349,225,33.4
8353,225,33.4
8357,225,33.4
8361,225,33.4
8365,225,33.4
8368,225,33.4
8372,225,33.4
8375,225,33.4
8379,225,33.4
8383,225,33.4
8387,225,33.4
8391,225,33.4
8394,225,33.4
8398,225,33.4
8401,225,33.4
8405,225,33.4
8408,225,33.4
8412,225,33.4
8416,225,33.5
8420,225,33.5
8424,225,33.5
8428,225,33.5
8432,225,33.5
8436,225,33.5
8439,225,33.5
8443,225,33.6
8447,225,33.6
8450,225,33.6
8454,225,33.6
8458,225,33.6
8462,225,33.6
8466,225,33.6
8470,225,33.6
8474,225,33.5
8478,225,33.5
8482,224,33.5
8486,224,33.5
8489,224,33.5
8493,224,33.5
8496,224,33.4
8500,224,33.4
8504,224,33.4
8507,224,33.3
8511,224,33.3
8514,223,33.3
8518,223,33.2
8522,223,33.2
8526,223,33.1
8530,223,33.1
8534,223,33.1
8538,223,33
8542,223,33
8546,223,32.9
8550,223,32.9
8554,223,32.9
8558,223,32.8
8562,222,32.8
8566,222,32.7
8570,222,32.7
8575,222,32.7
8579,222,32.6
8583,222,32.6
8586,222,32.6
8590,222,32.6
8594,222,32.5
8598,222,32.5
8602,222,32.5
8605,222,32.5
8609,222,32.5
8613,222,32.5
8616,222,32.5
8620,222,32.5
8623,223,32.5
8626,223,32.5
8630,223,32.5
8633,223,32.5
8636,223,32.6
8640,223,32.6
8644,223,32.6
8648,223,32.7
8652,223,32.7
8656,223,32.7
8660,223,32.7
8664,223,32.8
8668,223,32.8
8671,223,32.8
8675,223,32.9
8678,224,32.9
8682,224,32.9
8686,224,33
8690,224,33
8694,224,33
8697,224,33
8701,224,33
8704,224,33
8708,224,33.1
8712,224,33.1
8715,224,33.1
8719,224,33.1
8722,224,33.1
8726,224,33.1
8729,224,33.1
8733,225,33.1
8736,225,33.1
8740,225,33.1
8744,225,33.1
8748,225,33.1
8751,225,33.1
8755,225,33.1
8759,224,33.1
8763,224,33.1
8766,224,33.1
8770,224,33.1
8773,224,33.2
8776,224,33.2
8780,224,33.2
8783,224,33.2
8787,224,33.2
8791,224,33.2
8795,224,33.3
8798,224,33.3
8802,224,33.3
8806,224,33.3
8809,224,33.3
8813,224,33.4
8817,224,33.4
8820,224,33.4
8824,224,33.4
8828,224,33.4
8832,224,33.5
8836,224,33.5
8840,224,33.5
8843,224,33.5
8845,224,33.5
8848,224,33.5
8851,224,33.5
8855,224,33.5
8859,224,33.5
8863,224,33.5
8867,224,33.5
8870,224,33.5
8874,224,33.5
8877,224,33.5
8881,225,33.5
8884,225,33.5
8887,225,33.5
8891,225,33.5
8894,225,33.4
8898,225,33.4
8902,225,33.4
8906,225,33.4
8909,225,33.4
8913,225,33.4
8917,225,33.4
8921,225,33.4
8924,225,33.4
8928,225,33.4
8932,225,33.4
8936,225,33.3
8939,225,33.3
8943,225,33.3
8947,225,33.3
8951,226,33.3
8955,226,33.3
8959,226,33.3
8963,226,33.4
8967,226,33.4
8971,226,33.4
8975,226,33.4
8979,226,33.4
8982,226,33.4
8986,226,33.4
8990,226,33.4
8994,226,33.4
8998,226,33.4
9001,226,33.4
9004,226,33.4
9008,226,33.4
9011,226,33.4
9014,226,33.4
9018,226,33.4
9022,226,33.4
9025,226,33.4
9029,226,33.3
9032,226,33.3
9036,226,33.3
9040,226,33.3
9043,226,33.3
9046,226,33.3
9050,226,33.3
9053,226,33.3
9057,226,33.2
9061,226,33.2
9064,226,33.2
9068,226,33.2
9072,226,33.2
9075,226,33.2
9078,226,33.2
9082,226,33.2
9086,226,33.2
9089,226,33.2
9093,226,33.2
9097,226,33.3
9101,225,33.3
9105,225,33.3
9109,225,33.3
9112,225,33.3
9116,225,33.4
9120,225,33.4
9123,225,33.4
9127,225,33.5
9131,225,33.5
9134,225,33.5
9138,224,33.6
9142,224,33.6
9145,224,33.7
9148,224,33.7
9152,224,33.7
9155,224,33.8
9158,224,33.8
9162,224,33.8
9165,224,33.9
9168,224,33.9
9171,224,33.9
9174,224,34
9178,224,34
9181,224,34
9185,224,34.1
9188,224,34.1
9192,224,34.1
9196,224,34.2
9200,224,34.2
9204,224,34.2
9207,224,34.3
9210,224,34.3
9213,224,34.3
9216,224,34.4
9220,224,34.4
9223,224,34.5
9227,224,34.5
9230,224,34.5
9234,224,34.6
9237,224,34.6
9240,224,34.6
9244,224,34.7
9247,224,34.7
9250,224,34.7
9254,224,34.7
9258,224,34.7
9261,224,34.8
9265,224,34.8
9269,224,34.8
9273,224,34.8
9277,224,34.8
9280,224,34.8
9284,224,34.8
9288,224,34.8
9291,224,34.8
9294,224,34.8
9298,224,34.8
9302,224,34.8
9306,224,34.8
9310,224,34.8
9314,224,34.8
9317,224,34.8
9321,224,34.8
9324,224,34.8
9328,224,34.8
9332,224,34.8
9335,224,34.8
9339,224,34.8
9342,224,34.7
9345,224,34.7
9349,224,34.7
9352,224,34.7
9356,224,34.7
9359,224,34.7
9363,224,34.7
9366,224,34.7
9370,225,34.7
9373,225,34.7
9377,225,34.7
9380,225,34.7
9384,225,34.8
9387,225,34.8
9390,225,34.8
9394,225,34.8
9397,225,34.8
9400,225,34.8
9404,225,34.8
9407,225,34.8
9410,225,34.8
9413,225,34.8
9417,225,34.8
9420,225,34.9
9424,225,34.9
9427,225,34.9
9431,225,34.9
9434,225,34.9
9438,225,34.9
9441,225,34.9
9445,225,34.9
9448,225,34.9
9452,225,34.9
9455,225,34.9
9458,225,34.9
9462,224,34.9
9466,224,34.9
9469,224,35
9473,224,35
9477,224,35
9481,224,35
9484,224,35
9488,224,35
9491,224,35
9495,224,35
9499,224,35
9502,224,35
9506,224,35
9509,224,35
9513,224,35
9516,224,35
9520,224,35
9523,224,35
9527,224,35
9530,224,35
9534,224,35
9537,224,35
9541,224,35
9544,224,35
9548,225,35
9552,225,35
9556,225,35
9560,225,35
9564,225,35
9567,225,35
9571,225,34.9
9574,225,34.9
9578,225,34.9
9582,225,34.9
9586,225,34.9
9590,225,34.9
9595,225,34.9
9599,225,34.9
9603,226,34.9
9607,226,34.9
9611,226,34.9
9615,226,34.9
9619,226,34.9
9622,226,34.9
9626,226,34.9
9630,226,34.9
9634,226,34.9
9638,226,34.9
9642,226,34.9
9646,226,34.9
9650,226,34.9
9653,226,34.9
9657,226,34.9
9660,226,34.8
9664,226,34.8
9667,226,34.8
9671,226,34.8
9675,226,34.7
9679,226,34.7
9683,226,34.7
9687,226,34.6
9691,226,34.6
9694,226,34.5
9699,226,34.5
9703,226,34.4
9707,226,34.3
9711,226,34.3
9715,226,34.2
9719,226,34.1
9723,226,34
9727,226,34
9731,226,33.9
9735,226,33.8
9739,226,33.7
9743,226,33.6
9747,226,33.5
9750,226,33.5
9754,226,33.4
9758,226,33.3
9762,226,33.2
9765,226,33.2
9769,226,33.1
9773,226,33
9777,226,32.9
9781,226,32.9
9785,226,32.8
9789,226,32.8
9793,226,32.7
9797,226,32.6
9800,226,32.6
9804,226,32.5
9808,226,32.5
9812,227,32.5
9816,227,32.4
9820,227,32.4
9823,227,32.3
9827,227,32.3
9831,227,32.3
9835,227,32.2
9839,227,32.2
9842,227,32.1
9846,227,32.1
9849,227,32.1
9853,227,32
9856,227,32
9860,227,32
9863,227,31.9
9866,227,31.9
9870,228,31.9
9874,228,31.8
9877,228,31.8
9881,228,31.8
9884,228,31.7
9888,228,31.7
9891,228,31.6
9895,228,31.6
9899,228,31.5
9902,228,31.5
9906,228,31.4
9910,228,31.4
9914,229,31.3
9918,229,31.3
9922,229,31.2
9926,229,31.1
9930,229,31.1
9934,229,31
9938,229,31
9941,229,30.9
9945,229,30.8
9949,229,30.8
9952,229,30.7
9956,229,30.7
9961,229,30.6
9965,229,30.6
9969,229,30.5
9973,229,30.5
9977,230,30.4
9980,230,30.4
9984,230,30.3
9988,230,30.3
9992,230,30.2
9995,230,30.2
9999,230,30.1
10003,230,30.1
10007,230,30.1
10010,230,30
10014,230,30
10018,229,29.9
10021,229,29.9
10025,229,29.8
10029,229,29.8
10033,229,29.8
10037,229,29.7
10040,229,29.7
10044,229,29.6
10047,229,29.6
10051,229,29.5
10054,229,29.5
10058,229,29.4
10061,229,29.4
10064,229,29.4
10068,229,29.3
10071,229,29.3
10074,229,29.3
10078,229,29.2
10082,229,29.2
10085,229,29.2
10089,229,29.2
10092,229,29.2
10096,229,29.2
10100,229,29.2
10103,229,29.2
10107,229,29.2
10110,229,29.2
10114,229,29.2
10117,229,29.2
10121,229,29.3
10125,229,29.3
10129,229,29.3
10133,229,29.4
10137,229,29.4
10140,229,29.4
10144,229,29.5
10148,229,29.5
10152,229,29.5
10155,229,29.5
10159,229,29.6
10162,229,29.6
10166,229,29.6
10170,228,29.6
10174,228,29.6
10177,228,29.7
10181,228,29.7
10185,228,29.7
10189,228,29.7
10193,227,29.7
10196,227,29.7
10200,227,29.6
10203,227,29.6
10206,227,29.6
10210,226,29.6
10214,226,29.6
10218,226,29.6
10222,226,29.6
10225,226,29.6
10229,225,29.6
10232,225,29.5
10236,225,29.5
10240,225,29.5
10245,225,29.5
10249,224,29.5
10253,224,29.5
10257,224,29.5
10261,224,29.6
10264,224,29.6
10267,224,29.6
10270,224,29.6
10273,224,29.6
10276,223,29.6
10280,223,29.6
10283,223,29.6
10286,223,29.6
10290,223,29.7
10293,223,29.7
10297,223,29.7
10301,223,29.7
10304,223,29.7
10308,224,29.7
10312,224,29.7
10316,224,29.7
10320,224,29.7
10324,224,29.7
10328,224,29.7
10332,224,29.7
10336,224,29.7
10341,225,29.7
10346,225,29.7
10351,225,29.7
10356,225,29.7
10360,226,29.7
10365,226,29.7
10370,226,29.7
10374,226,29.7
10378,227,29.7
10382,227,29.7
10386,227,29.7
10390,227,29.7
10393,228,29.7
10397,228,29.7
10400,228,29.7
10404,229,29.7
10408,229,29.7
10411,229,29.7
10412,229,29.7
10415,229,29.7
10419,230,29.7
10424,230,29.7
10429,230,29.7
10434,230,29.7
10439,230,29.7
10444,231,29.7
10449,231,29.7
10452,231,29.6
10456,231,29.6
10460,231,29.6
10464,231,29.6
10468,231,29.6
10472,231,29.5
10476,231,29.5
10480,231,29.4
10484,231,29.4
10488,231,29.4
10491,231,29.3
10495,231,29.3
10499,231,29.2
10502,231,29.1
10506,231,29.1
10510,231,29
10513,231,28.9
10517,231,28.9
10520,231,28.8
10524,231,28.7
10528,231,28.6
10531,231,28.5
10535,231,28.4
10539,231,28.3
10542,231,28.2
10546,231,28.1
10549,231,28
10552,231,27.9
10556,230,27.8
10559,230,27.7
10562,230,27.6
10565,230,27.5
10568,230,27.4
10572,230,27.3
10575,230,27.2
10578,230,27.1
10582,230,27
10585,230,26.9
10589,230,26.8
10593,230,26.7
10596,230,26.6
10600,230,26.5
10604,230,26.4
10607,230,26.4
10610,230,26.3
10614,230,26.2
10617,230,26.1
10620,230,26
10624,230,26
10627,230,25.9
10630,230,25.9
10633,230,25.8
10636,230,25.8
10640,231,25.7
10643,231,25.7
10646,231,25.7
10650,231,25.7
10653,231,25.7
10656,231,25.7
10660,231,25.7
10663,232,25.7
10666,232,25.7
10669,232,25.7
10673,232,25.8
10676,232,25.8
10680,233,25.8
10684,233,25.9
10687,233,25.9
10691,233,25.9
10695,234,26
10699,234,26
10702,234,26.1
10706,234,26.1
10709,235,26.2
10713,235,26.2
10717,235,26.2
10721,235,26.2
10726,236,26.2
10730,236,26.2
10734,236,26.2
10738,236,26.2
10741,237,26.2
10744,237,26.2
10747,237,26.1
10750,237,26.1
10754,237,26
10757,238,25.9
10761,238,25.9
10764,238,25.8
10768,238,25.7
10772,238,25.6
10775,238,25.5
10779,238,25.4
10782,238,25.3
10786,238,25.2
10790,238,25.1
10793,238,25
10797,238,24.9
10801,238,24.8
10804,238,24.7
10808,238,24.6
10811,238,24.5
10815,238,24.4
10818,238,24.3
10822,238,24.2
10825,238,24.2
10829,237,24.1
10833,237,24.1
10837,237,24
10841,237,24
10846,236,24
10850,236,23.9
10855,236,23.9
10859,236,23.9
10862,236,23.9
10866,235,23.9
10870,235,23.9
10874,235,23.9
10877,235,23.9
10881,234,23.9
10885,234,23.9
10889,234,23.9
10893,234,23.9
10898,233,23.9
10902,233,23.9
10906,233,23.9
10910,233,23.9
10915,232,23.9
10919,232,23.9
10924,232,23.9
10928,232,23.9
10932,232,23.8
10936,231,23.8
10941,231,23.8
10945,231,23.7
10949,231,23.7
10952,231,23.7
10956,231,23.6
10960,230,23.6
10964,230,23.5
10967,230,23.4
10971,230,23.4
10975,230,23.3
10979,230,23.2
10983,229,23.1
10987,229,23
10991,229,23
10995,229,22.9
10999,229,22.8
11004,229,22.7
11008,228,22.6
11011,228,22.5
11015,228,22.4
11018,228,22.3
11022,228,22.3
11025,227,22.2
11029,227,22.1
11032,227,22
11036,227,21.9
11039,227,21.8
11043,227,21.8
11046,226,21.7
11050,226,21.6
11054,226,21.6
11058,226,21.5
11062,226,21.4
11066,225,21.4
11070,225,21.3
11074,225,21.3
11078,225,21.2
11082,225,21.2
11085,224,21.1
11089,224,21.1
11093,224,21
11097,224,21
11101,224,21
11105,224,21
11109,224,20.9
11113,223,20.9
11118,223,20.9
11122,223,20.9
11126,223,20.9
11130,223,20.9
11134,223,21
11138,223,21
11142,223,21
11147,223,21
11151,223,21.1
11155,223,21.1
11159,223,21.2
11163,223,21.2
11167,223,21.3
11170,223,21.3
11174,223,21.4
11178,223,21.4
11182,223,21.5
11186,223,21.5
11190,223,21.6
11194,223,21.7
11198,223,21.7
11202,223,21.7
11206,223,21.8
11210,223,21.8
11213,223,21.9
11217,223,21.9
11220,224,21.9
11224,224,21.9
11228,224,21.9
11231,224,21.9
11235,224,21.9
11239,224,21.9
11242,224,21.9
11246,223,21.8
11249,223,21.8
11253,223,21.8
11257,223,21.7
11260,223,21.7
11264,223,21.6
11268,224,21.6
11272,224,21.6
11276,224,21.5
11279,224,21.5
11283,224,21.4
11287,224,21.4
11291,224,21.3
11295,224,21.3
11299,224,21.3
11302,224,21.2
11306,224,21.2
11310,224,21.2
11313,224,21.1
11317,224,21.1
11321,224,21.1
11325,224,21.1
11329,224,21.1
11333,224,21.1
11337,224,21.1
11341,224,21
11344,224,21
11348,224,21
11352,224,21
11355,224,21
11359,224,21
11362,224,21
11366,224,21
11369,224,21
11373,224,21
11376,224,21
11380,224,20.9
11383,223,20.9
11387,223,20.9
11391,223,20.9
11395,223,20.9
11398,223,20.9
11402,223,20.9
11406,223,20.9
11409,223,20.8
11413,222,20.8
11416,222,20.8
11420,222,20.8
11424,222,20.8
11428,222,20.8
11432,222,20.8
11436,222,20.8
11440,222,20.8
11443,222,20.8
11447,222,20.8
11451,222,20.8
11455,222,20.8
11459,222,20.8
11462,222,20.8
11466,223,20.8
11470,223,20.8
11474,223,20.8
11478,223,20.8
11482,223,20.8
11485,223,20.8
11489,224,20.8
11492,224,20.8
11496,224,20.8
11499,224,20.8
11502,224,20.8
11506,225,20.8
11509,225,20.8
11512,225,20.8
11515,225,20.8
11518,225,20.8
11522,225,20.8
11525,225,20.8
11528,225,20.8
11532,225,20.7
11535,225,20.7
11539,225,20.7
11542,225,20.7
11546,225,20.7
11550,225,20.7
11554,225,20.7
11558,225,20.7
11561,225,20.7
11565,225,20.7
11569,224,20.7
11572,224,20.6
11576,224,20.6
11580,224,20.7
11583,224,20.7
11587,223,20.7
11590,223,20.7
11594,223,20.7
11597,223,20.7
11601,223,20.7
11604,223,20.8
11608,223,20.8
11612,222,20.8
11616,222,20.9
11619,222,20.9
11622,222,20.9
11626,222,21
11629,222,21
11633,222,21.1
11637,222,21.1
11641,222,21.2
11644,222,21.2
11648,222,21.3
11652,223,21.3
11656,223,21.4
11659,223,21.4
11663,223,21.5
11666,223,21.5
11670,223,21.6
11673,223,21.6
11677,223,21.7
11680,223,21.7
11684,223,21.8
11688,223,21.8
11692,223,21.8
11696,223,21.9
11700,223,21.9
11704,223,21.9
11708,223,22
11712,223,22
11715,223,22
11719,223,22
11723,223,22
11726,223,22.1
11730,223,22.1
11733,223,22.1
11737,223,22.1
11740,223,22.1
11744,224,22.1
11747,224,22.1
11751,224,22.1
11755,224,22.1
11758,224,22.1
11761,224,22
11765,224,22
11768,224,22
11772,224,22
11776,224,22
11779,225,22
11782,225,22
11786,225,22
11789,225,21.9
11793,225,21.9
11796,225,21.9
11800,225,21.9
11804,226,21.9
11808,226,21.8
11812,226,21.8
11816,226,21.8
11819,226,21.8
11823,226,21.7
11827,227,21.7
11830,227,21.6
11834,227,21.6
11837,227,21.6
11841,227,21.5
11845,228,21.5
11848,228,21.4
11852,228,21.4
11856,228,21.4
11859,228,21.3
11863,228,21.3
11867,229,21.2
11870,229,21.2
11874,229,21.2
11877,229,21.1
11881,229,21.1
11884,230,21.1
11888,230,21
11892,230,21
11895,230,21
11896,230,21
11900,230,21
11904,231,20.9
11908,231,20.9
11912,231,20.9
11916,231,20.9
11920,231,20.9
11924,231,20.9
11927,231,20.9
11931,232,20.8
11935,232,20.8
11939,232,20.8
11943,232,20.8
11946,232,20.8
11950,232,20.7
11954,232,20.7
11958,232,20.7
11961,232,20.6
11964,232,20.6
11967,233,20.6
11971,233,20.5
11974,233,20.5
11978,233,20.4
11981,233,20.4
11984,233,20.4
11988,233,20.3
11992,233,20.3
11995,233,20.2
11999,233,20.2
12003,233,20.2
12006,233,20.1
12009,233,20.1
12013,233,20.1
12016,233,20.1
12020,233,20
12024,233,20
12027,233,20
12031,233,20
12035,233,20
12038,233,20
12042,233,20
12045,232,20
12048,232,20
12052,232,20.1
12056,232,20.1
12059,232,20.1
12063,232,20.1
12066,231,20.1
12070,231,20.2
12074,231,20.2
12077,231,20.2
12081,230,20.2
12085,230,20.2
12088,230,20.3
12092,230,20.3
12096,230,20.3
12100,229,20.3
12103,229,20.3
12107,229,20.3
12111,229,20.3
12115,229,20.3
12118,228,20.3
12122,228,20.3
12126,228,20.3
12130,228,20.3
12134,228,20.2
12137,228,20.2
12141,227,20.2
12145,227,20.1
12149,227,20.1
12153,227,20.1
12157,227,20
12161,227,20
12164,227,19.9
12168,227,19.9
12171,226,19.8
12175,226,19.7
12178,226,19.7
12182,226,19.6
12186,226,19.6
12190,226,19.5
12194,226,19.4
12198,226,19.4
12202,226,19.3
12206,226,19.3
12210,226,19.2
12214,226,19.2
12218,226,19.1
12222,226,19.1
12225,226,19.1
12229,226,19
12233,226,19
12236,226,19
12240,226,19
12243,226,19
12247,226,19
12250,226,19
12254,226,19
12258,226,19
12261,226,19
12265,226,19
12269,226,19
12273,226,19
12277,226,19
12280,226,19.1
12284,226,19.1
12288,226,19.1
12291,226,19.1
12295,226,19.2
12299,226,19.2
12303,226,19.2
12307,226,19.2
12310,226,19.3
12314,225,19.3
12318,225,19.3
12322,226,19.4
12325,226,19.4
12329,226,19.4
12333,226,19.5
12336,226,19.5
12340,226,19.5
12344,226,19.5
12348,226,19.6
12352,226,19.6
12356,226,19.6
12360,227,19.7
12363,227,19.7
12366,227,19.7
12370,227,19.8
12373,227,19.8
12377,228,19.8
12380,228,19.9
12384,228,19.9
12388,228,20
12391,228,20
12395,229,20.1
12398,229,20.1
12402,229,20.2
12405,229,20.2
12409,229,20.3
12413,229,20.3
12416,230,20.4
12420,230,20.5
12424,230,20.5
12427,230,20.6
12431,230,20.6
12435,230,20.7
12438,230,20.8
12442,231,20.8
12445,231,20.9
12448,231,20.9
12452,231,20.9
12455,231,21
12459,231,21
12462,232,21.1
12465,232,21.1
12469,232,21.1
12472,232,21.2
12476,232,21.2
12479,233,21.2
12482,233,21.2
12486,233,21.3
12489,233,21.3
12493,233,21.3
12496,233,21.3
12500,233,21.3
12503,233,21.3
12507,234,21.4
12510,234,21.4
12514,234,21.4
12518,234,21.4
12521,234,21.4
12525,234,21.4
12528,234,21.4
12532,234,21.5
12535,233,21.5
12539,233,21.5
12543,233,21.5
12547,233,21.5
12551,233,21.6
12555,233,21.6
12559,233,21.6
12563,233,21.6
12566,233,21.6
12570,233,21.6
12574,233,21.6
12578,233,21.6
12581,233,21.6
12584,233,21.6
12588,233,21.6
12591,233,21.6
12594,233,21.6
12597,233,21.6
12600,233,21.6
12604,233,21.6
12607,233,21.6
12611,233,21.6
12614,234,21.6
12618,234,21.5
12622,234,21.5
12625,234,21.5
12629,234,21.5
12633,234,21.5
12636,234,21.5
12640,234,21.5
12643,234,21.5
12646,234,21.5
12650,234,21.5
12653,234,21.5
12657,234,21.5
12660,234,21.5
12664,234,21.5
12667,234,21.5
12670,234,21.5
12674,234,21.5
12678,234,21.5
12682,234,21.5
12686,234,21.6
12690,234,21.6
12694,234,21.6
12698,234,21.6
12701,234,21.7
12705,234,21.7
12708,234,21.7
12712,233,21.7
12716,233,21.8
12719,233,21.8
12723,233,21.8
12726,233,21.9
12730,233,21.9
12733,233,21.9
12737,233,21.9
12740,233,21.9
12744,233,22
12748,233,22
12752,233,22
12756,233,22
12760,233,22
12764,233,22
12767,233,22
12771,233,22
12775,233,22
12779,233,22
12783,233,22
12786,233,22
12790,233,21.9
12794,233,21.9
12797,233,21.9
12801,233,21.9
12805,233,21.8
12808,234,21.8
12812,234,21.8
12816,234,21.7
12820,234,21.7
12824,234,21.6
12827,234,21.6
12831,234,21.5
12835,234,21.5
12838,234,21.4
12842,234,21.4
12846,234,21.3
12849,234,21.3
12853,234,21.2
12856,234,21.2
12860,234,21.1
12864,234,21.1
12868,234,21
12872,234,21
12876,234,20.9
12879,234,20.9
12883,234,20.8
12887,234,20.8
12891,233,20.7
12895,233,20.7
12898,233,20.6
12902,233,20.6
12906,233,20.6
12910,233,20.5
12913,233,20.5
12916,233,20.5
12920,233,20.4
12924,232,20.4
12927,232,20.4
12931,232,20.3
12934,232,20.3
12938,232,20.3
12941,232,20.2
12945,232,20.2
12949,232,20.2
12953,232,20.2
12956,232,20.1
12960,232,20.1
12964,231,20.1
12968,231,20.1
12972,231,20.1
12976,231,20
12980,231,20
12984,231,20
12988,231,20
12992,231,20
12996,231,20
13000,231,20
13004,230,20
13008,230,20
13011,230,20
13015,230,20
13018,230,20.1
13022,230,20.1
13026,230,20.1
13030,230,20.1
13034,230,20.1
13037,230,20.2
13041,230,20.2
13045,230,20.2
13049,229,20.2
13053,229,20.3
13056,229,20.3
13060,229,20.3
13064,229,20.3
13068,229,20.3
13072,229,20.3
13076,229,20.3
13080,229,20.3
13084,229,20.3
13088,229,20.3
13091,229,20.3
13095,229,20.3
13098,228,20.3
13102,228,20.2
13105,228,20.2
13109,228,20.2
13112,228,20.1
13116,228,20.1
13120,228,20.1
13124,228,20
13128,228,20
13132,228,20
13136,228,20
13140,228,19.9
13143,228,19.9
13147,228,19.9
13151,228,19.9
13154,228,19.9
13158,228,19.9
13161,228,19.9
13165,228,19.9
13168,228,19.9
13172,228,19.9
13176,228,20
13180,228,20
13184,228,20
13188,228,20
13192,228,20.1
13196,228,20.1
13200,228,20.1
13203,228,20.1
13207,228,20.1
13211,228,20.2
13214,228,20.2
13218,228,20.2
13221,228,20.2
13225,228,20.2
13229,228,20.2
13233,228,20.2
13237,228,20.2
13241,228,20.2
13246,228,20.2
13250,228,20.1
13254,228,20.1
13258,229,20.1
13262,229,20.1
13266,229,20
13270,229,20
13274,229,19.9
13278,229,19.9
13283,230,19.8
13287,230,19.8
13290,230,19.7
13294,230,19.6
13298,231,19.5
13302,231,19.5
13306,231,19.4
13309,231,19.3
13313,232,19.2
13317,232,19.1
13321,232,19
